"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-10","4.92","0.00","0.0","0.0","49","64","37",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-11","7.38","0.00","0.0","0.0","51","64","38",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-12","3.36","0.00","0.0","0.0","56","67","50",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-13","4.70","0.00","0.0","0.0","55","66","43",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-14","2.91","0.00","0.0","0.0","51","67","40",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-15","4.25","0.00","0.0","0.0","53","64","44",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-16","2.91","0.00","0.0","0.0","59","68","42",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-17","3.36","0.00","0.0","0.0","52","69","38",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-18","14.32","0.33","0.0","0.0","64","75","50","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-19","9.40","0.00","0.0","0.0","51","55","32",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-20","1.79","0.00","0.0","0.0","42","59","28",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-21","2.24","0.00","0.0","0.0","48","65","36",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-22","7.38","0.00","0.0","0.0","47","59","36",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-23","2.24","0.00","0.0","0.0","44","61","28",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-24","1.79","0.00","0.0","0.0","47","65","34",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-25","2.91","0.00","0.0","0.0","51","67","40","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-26","4.92","0.00","0.0","0.0","50","65","35",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-27","2.24","0.00","0.0","0.0","47","66","33",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-28","3.58","0.00","0.0","0.0","51","68","36",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-29","0.67","0.00","0.0","0.0","55","73","42",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-11-30","2.01","0.38","0.0","0.0","60","67","53","    1","    1",,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-01","2.68","0.00","0.0","0.0","60","64","49",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-02","2.68","0.00","0.0","0.0","55","66","46",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-03","2.01","0.00","0.0","0.0","52","69","42",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-04","6.49","0.00","0.0","0.0","55","64","48",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-05","8.28","0.62","0.0","0.0","61","66","45",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-06","6.26","0.00","0.0","0.0","44","46","39",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-07","4.70","0.00","0.0","0.0","44","49","41",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-08","6.71","0.37","4.0","0.0","36","42","31",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-09","8.72","0.00","0.0","2.0","33","43","27",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-10","3.58","0.00","0.0","0.0","36","49","25",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-11","3.80","0.00","0.0","0.0","43","61","31",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-12","10.96","0.00","0.0","0.0","48","54","35",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-13","7.16","0.00","0.0","0.0","40","53","26",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-14","3.80","0.00","0.0","0.0","46","58","32",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-15","5.14","0.00","0.0","0.0","38","42","27",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-16","0.89","0.00","0.0","0.0","36","55","24","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-17","3.58","0.54","0.0","0.0","43","48","36","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-18","2.01","0.00","0.0","0.0","51","62","48",,"    1",,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-19","3.36","0.09","0.0","0.0","58","65","53",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-20","10.51","1.99","0.0","0.0","65","71","55",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-21","4.92","0.00","0.0","0.0","55","59","51","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-22","7.61","0.06","0.0","0.0","58","67","55","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-23","12.75","0.28","0.0","0.0","62","70","46","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-24","8.28","0.00","0.0","0.0","46","47","36","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-25","8.72","0.00","0.0","0.0","36","39","29",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-26","4.47","0.00","0.0","0.0","38","50","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-27","9.17","0.06","0.0","0.0","39","42","29","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-28","3.13","0.00","0.0","0.0","35","47","26",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-29","1.57","0.00","0.0","0.0","37","53","25",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-30","4.92","0.00","0.0","0.0","38","49","27",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2017-12-31","11.63","0.00","0.0","0.0","35","39","20",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-01","13.20","0.00","0.0","0.0","21","28","15",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-02","4.92","0.00","0.0","0.0","21","34","11",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-03","6.26","0.00","0.0","0.0","30","41","24",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-04","8.72","0.00","0.0","0.0","28","35","21",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-05","2.01","0.00","0.0","0.0","26","40","16",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-06","3.36","0.00","0.0","0.0","31","44","22",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-07","8.05","0.00","0.0","0.0","35","47","27",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-08","8.28","0.42","0.0","0.0","42","48","35","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-09","5.37","0.01","0.0","0.0","49","58","44","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-10","8.50","0.00","0.0","0.0","57","65","48","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-11","9.62","0.15","0.0","0.0","64","72","60","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-12","14.54","0.19","0.0","0.0","52","63","26","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-13","12.53","0.00","0.0","0.0","27","31","20",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-14","3.80","0.00","0.0","0.0","26","41","17",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-15","3.36","0.00","0.0","0.0","37","53","26",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-16","8.50","0.00","0.0","0.0","32","37","18",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-17","11.86","0.00","0.0","0.0","19","28","9",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-18","4.70","0.00","0.0","0.0","24","41","14",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-19","1.12","0.00","0.0","0.0","32","52","18",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-20","4.25","0.00","0.0","0.0","49","63","39",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-21","5.14","0.00","0.0","0.0","53","70","37",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-22","9.84","0.17","0.0","0.0","59","62","52","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-23","9.84","0.00","0.0","0.0","51","55","37",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-24","4.47","0.00","0.0","0.0","41","55","27",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-25","2.01","0.00","0.0","0.0","40","60","25",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-26","5.82","0.00","0.0","0.0","47","59","37",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-27","6.04","0.14","0.0","0.0","56","58","54",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-28","5.82","0.27","0.0","0.0","57","59","51",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-29","11.41","0.00","0.0","0.0","51","62","37",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-30","6.93","0.00","0.0","0.0","39","48","28",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-01-31","6.04","0.00","0.0","0.0","40","59","28",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-01","12.53","0.11","0.0","0.0","56","68","42",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-02","10.74","0.00","0.0","0.0","39","43","28",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-03","7.38","0.00","0.0","0.0","40","56","32",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-04","6.04","1.81","0.0","0.0","48","51","35",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-05","5.37","0.00","0.0","0.0","41","53","33",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-06","4.03","0.12","0.0","0.0","54","70","48",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-07","8.95","2.05","0.0","0.0","54","62","35",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-08","3.80","0.00","0.0","0.0","41","59","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-09","6.26","0.05","0.0","0.0","50","68","37",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-10","10.29","0.68","0.0","0.0","58","66","54",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-11","6.93","0.84","0.0","0.0","65","68","50",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-12","8.50","0.26","0.0","0.0","47","50","39",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-13","3.13","0.00","0.0","0.0","50","69","43",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-14","4.92","0.05","0.0","0.0","57","64","53",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-15","10.51","0.00","0.0","0.0","66","75","62",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-16","10.96","0.01","0.0","0.0","66","68","51",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-17","8.95","0.25","0.0","0.0","58","73","50",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-18","5.82","0.01","0.0","0.0","54","60","49",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-19","8.50","0.00","0.0","0.0","64","78","56",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-20","9.62","0.00","0.0","0.0","71","80","64",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-21","10.29","0.00","0.0","0.0","74","83","67",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-22","9.40","0.00","0.0","0.0","74","81","67",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-23","6.71","0.00","0.0","0.0","72","81","60",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-24","11.63","0.10","0.0","0.0","70","76","67","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-25","6.93","1.10","0.0","0.0","60","70","51","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-26","4.70","0.49","0.0","0.0","58","68","47",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-27","7.61","0.02","0.0","0.0","56","71","47",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-02-28","9.62","0.19","0.0","0.0","62","75","54",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-01","10.51","0.53","0.0","0.0","65","70","50","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-02","7.61","0.00","0.0","0.0","52","62","40",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-03","4.25","0.00","0.0","0.0","50","68","35",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-04","2.46","0.00","0.0","0.0","53","72","38",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-05","5.82","0.11","0.0","0.0","58","66","49","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-06","11.41","0.85","0.0","0.0","61","68","51","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-07","10.96","0.00","0.0","0.0","47","52","36",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-08","8.05","0.00","0.0","0.0","42","53","31",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-09","5.82","0.00","0.0","0.0","45","65","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-10","8.05","0.58","0.0","0.0","57","69","50","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-11","8.28","0.56","0.0","0.0","57","59","46","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-12","14.54","0.00","0.0","0.0","47","56","37",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-13","8.50","0.00","0.0","0.0","44","58","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-14","7.38","0.00","0.0","0.0","45","55","33",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-15","5.37","0.00","0.0","0.0","48","69","30",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-16","5.37","0.00","0.0","0.0","56","68","43",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-17","7.61","0.32","0.0","0.0","65","79","60","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-18","2.24","0.00","0.0","0.0","64","75","54",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-19","7.38","0.00","0.0","0.0","67","80","60","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-20","10.74","0.12","0.0","0.0","58","64","40","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-21","11.18","0.00","0.0","0.0","45","56","36","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-22","5.82","0.00","0.0","0.0","47","62","31",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-23","4.25","0.00","0.0","0.0","52","70","38",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-24","12.08","0.01","0.0","0.0","65","78","56",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-25","8.05","0.00","0.0","0.0","70","80","53",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-26","10.51","0.00","0.0","0.0","53","54","49",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-27","8.05","0.00","0.0","0.0","56","71","48",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-28","11.41","0.00","0.0","0.0","69","81","59",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-29","10.07","1.05","0.0","0.0","66","74","58","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-30","8.50","0.00","0.0","0.0","58","65","46",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-03-31","4.47","0.00","0.0","0.0","55","73","40",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-01","5.14","0.00","0.0","0.0","64","81","47",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-02","5.82","0.00","0.0","0.0","69","81","54",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-03","13.42","0.45","0.0","0.0","71","85","60","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-04","10.07","0.09","0.0","0.0","60","62","39","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-05","2.91","0.00","0.0","0.0","51","71","35",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-06","5.59","0.81","0.0","0.0","60","74","47","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-07","10.51","0.01","0.0","0.0","51","57","38","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-08","6.04","0.00","0.0","0.0","45","63","32",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-09","4.70","0.00","0.0","0.0","60","71","54",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-10","6.49","0.00","0.0","0.0","60","71","47",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-11","2.01","0.00","0.0","0.0","57","74","40",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-12","7.83","0.00","0.0","0.0","64","80","47",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-13","9.84","0.00","0.0","0.0","69","81","56",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-14","9.62","3.14","0.0","0.0","70","78","62","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-15","12.75","0.52","0.0","0.0","55","64","39","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-16","11.63","0.00","0.0","0.0","44","58","36",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-17","8.95","0.00","0.0","0.0","56","79","38",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-18","14.09","0.00","0.0","0.0","68","82","56",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-19","12.08","0.00","0.0","0.0","63","68","44",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-20","7.38","0.00","0.0","0.0","54","71","39",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-21","8.28","0.00","0.0","0.0","61","77","46",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-22","12.75","1.52","0.0","0.0","64","67","61","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-23","6.04","0.45","0.0","0.0","63","70","58","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-24","7.16","0.00","0.0","0.0","61","68","56","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-25","7.16","0.00","0.0","0.0","63","75","54","    1",,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-26","7.16","1.26","0.0","0.0","60","66","55","    1",,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-27","6.26","0.00","0.0","0.0","61","74","52",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-28","6.04","0.00","0.0","0.0","65","80","50",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-29","5.82","0.00","0.0","0.0","62","73","46",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-04-30","3.13","0.00","0.0","0.0","60","78","42",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-05-01","5.82","0.00","0.0","0.0","69","83","55",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-05-02","4.70","0.00","0.0","0.0","74","84","60",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-05-03","6.71","0.00","0.0","0.0","75","84","64",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-05-04","6.26","0.00","0.0","0.0","75","86","66",,,,,,,,"    1",,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-05-05","5.14","0.00","0.0","0.0","71","80","61",,,"    1",,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-05-06","5.82","0.00","0.0","0.0","69","82","59","    1",,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-05-07","3.36","0.00","0.0","0.0","71","87","55",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-05-08","2.46","0.00","0.0","0.0","72","86","57",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-05-09","2.91","0.00","0.0","0.0","73","88","59",,,,,,,,,,,,,,,,,,,
"USW00013876","BIRMINGHAM AIRPORT, AL US","2018-05-10","6.49","0.00","0.0","0.0","77","90","62",,,,,,,,,,,,,,,,,,,
